tenure,Contract,TotalCharges,MonthlyCharges,OnlineSecurity,TechSupport,Churn
1,0,-0.999739931552966,-1.5192710680708021,1,1,0
9,0,-0.8232373546164208,-0.6435040489832551,0,0,1
72,2,2.5685041597858493,1.651437608246161,2,2,0
1,0,-0.999541241972925,-1.504314895069307,1,1,1
7,0,-0.8697527929660519,-0.6817253799870759,0,0,0
66,1,1.6988619445657873,0.857098642166754,0,2,0
1,0,-0.9772880090083174,0.17077648109814542,0,0,1
40,0,-0.6790770259865719,-1.4744025490663168,1,1,0
16,0,-0.4729697016238968,0.22063039110312913,0,0,0
2,0,-0.9270195452579092,0.744096446155458,0,0,1
67,2,-0.30898456822994314,-1.3265026160515319,1,1,0
41,1,0.8295288020257894,1.3190782082129364,2,0,0
56,2,-0.5136789889123258,-1.4943441130683104,1,1,0
72,2,2.5300908409778957,1.7179094882528059,2,2,0
3,0,-0.891211267610495,0.6643301901474838,0,0,1
54,2,-0.5214058059139256,-1.4860351280674797,1,1,0
52,0,1.5668658335584573,1.5284646302338678,0,2,0
50,2,0.8924250924188122,0.8288480931639302,0,2,0
14,0,-0.48784934350697756,0.8371570781647608,0,2,1
27,1,-0.38040243394473044,-0.5338254469722908,2,0,0
72,2,2.0064113378494666,1.0581760791868549,2,2,0
62,1,1.066190168474791,0.31701461711276396,2,0,0
12,0,-0.7191681679148729,-0.34770418295368527,0,2,0
44,1,0.43479883634405947,0.3352943841145912,0,2,0
54,2,0.9178352820440735,0.5047976781315362,0,2,0
68,2,-0.3957898380879164,-1.4860351280674797,1,1,0
20,0,-0.8247385647767316,-1.5076384890696393,1,1,0
50,1,0.14605872330427483,-0.3277626189516918,0,0,0
58,2,-0.3398476829963335,-1.3397969920528607,1,1,0
35,0,0.38779771235432764,0.8271862961637642,0,0,0
2,0,-0.9724090759873073,-0.6435040489832551,0,0,0
63,2,1.056763451732839,0.3635449331174156,2,2,0
58,1,1.8735763152819624,1.5251410362335358,2,0,0
27,1,-0.7506052748013821,-1.4694171580658184,1,1,0
71,2,2.5585917574037973,1.6747027662484868,2,2,0
63,1,0.5387576399455843,-0.20645143793956483,0,0,0
71,0,1.9366271420150174,0.9468356801757248,0,0,0
41,0,1.0624150664540093,1.609892683242008,2,0,1
13,0,-0.4778044814048978,0.855436845166588,0,0,1
2,0,-0.9447249945015751,0.47322353512837967,0,0,1
68,2,-0.43740426679653277,-1.5093002860698053,1,1,0
1,0,-0.986626419270251,-0.5321636499721248,2,0,0
65,2,2.130349482555128,1.4719635322282196,2,2,0
72,2,-0.21226689598991752,-1.3215172250510334,1,1,0
28,0,-0.3435786317771059,-0.3277626189516918,0,2,0
72,2,-0.1872982387647477,-1.329826210051864,1,1,0
2,0,-0.9337529143593033,0.8770402061687478,2,0,0
18,1,-0.835578185198976,-1.4827115340671475,1,1,1
60,1,1.7909214499848485,1.3157546142126038,0,0,0
26,0,-0.27856298586364425,0.04281811208535367,0,2,0
1,0,-0.9765153273081574,0.22893937610395973,0,0,1
4,0,-0.9739323627676226,-1.4760643460664828,1,1,1
68,2,1.8144992801497306,0.9119379431722363,2,2,0
38,0,0.43323139632373486,0.6477122201458226,0,2,1
42,1,1.0225226141057493,1.3440051632154282,2,0,0
57,2,-0.5073429989710139,-1.5009913010689746,1,1,0
54,0,-0.2922725668864829,-1.1420431490330922,0,0,0
12,0,-0.589887481168105,0.44331118912538925,0,0,1
44,1,0.19378837575415736,-0.10840541492976344,2,0,0
42,0,0.342187415424884,0.1541585110964842,2,0,0
72,2,-0.22681538857292985,-1.329826210051864,1,1,0
71,2,1.7707434193006708,0.8737166121684153,2,2,0
19,0,-0.23059049059371148,0.8271862961637642,0,0,1
23,0,-0.2828237735245265,0.29541125611060465,0,2,0
30,2,-0.7527246303218209,-1.5076384890696393,1,1,0
35,1,-0.5865318349274101,-1.2816340970470463,1,1,0
10,0,-0.5784297153857326,1.1279715531938321,2,0,1
1,0,-0.988789928030699,-0.6950197559884048,0,0,0
22,0,-0.3500912346784544,0.16412929309748084,0,0,0
7,2,-0.8845220517491099,-0.871170238006014,2,0,0
36,2,-0.1686876481008943,-0.3875873109576721,2,2,0
34,0,-0.691837312349214,-1.4660935640654862,1,1,0
72,2,1.0758818046567975,-0.010359391919962085,2,0,0
36,2,-0.5971065359095997,-1.3181936310507012,1,1,0
1,0,-0.9744401250277278,0.38514829411957496,0,0,1
23,0,-0.26772336544139985,0.4782089261288782,0,0,1
32,0,0.15839955388683016,0.6726391751483145,0,0,1
71,1,1.9813985273842876,1.0099839661820376,2,2,0
23,0,-0.19780670988692348,0.4848561141295423,0,0,0
17,1,-0.30688728932950887,1.0598378761870213,0,0,0
1,0,-0.9748154275678055,0.35689774511675104,0,2,0
12,2,-0.8940812282110893,-1.4976677070686424,1,1,0
72,2,-0.34485907573737107,-1.4710789550659844,1,1,0
1,0,-0.9996737016929524,-1.5142856770703037,1,1,0
72,2,2.051403489418782,1.116338974192669,0,0,0
60,0,0.9581251135524157,0.31867641411293,0,0,0
61,2,0.4243565950818973,-0.4457502059634864,0,2,0
6,0,-0.8653374689651376,-0.6351950639824245,0,0,0
32,0,0.1668107461085716,0.6826099571493112,0,0,1
31,0,0.18283837223189026,0.7241548821534642,0,0,1
19,0,-0.37918821984447904,0.30205844411126875,0,0,1
72,2,-0.38949800138661367,-1.477726143066649,1,1,0
32,0,-0.24006136057567246,-0.3510277769540173,0,0,0
65,0,1.6105775411675078,0.8604222361670866,0,0,0
45,0,0.022319268178654227,-0.4607063789649816,2,0,0
42,1,-0.5887615735478718,-1.3198554280508674,1,1,0
8,0,-0.755395901342374,0.3352943841145912,0,0,0
32,2,-0.7004913473910058,-1.4710789550659844,1,1,0
22,0,-0.3980416533283827,-0.040271737922952494,2,2,0
57,0,0.12788966504051286,-0.6617838159850824,0,0,1
1,0,-0.9869796451903241,-0.5587524019747827,2,0,0
1,0,-0.9882380125305846,-0.6534748309842517,0,0,1
1,0,-0.9882821657705938,-0.6567984249845841,0,0,0
24,0,-0.07102068120067213,1.0382345151848615,0,2,1
1,0,-0.9992983991528747,-1.4860351280674797,1,1,1
54,0,1.1693983669961605,0.8404806721650928,0,0,0
4,2,-0.9565139095840162,-1.3115464430500368,1,1,0
65,2,2.0551785914395637,1.4586691562268908,2,2,1
56,1,-0.45106969457936225,-1.3447823830533592,1,1,0
45,0,0.43733764764458516,0.37185391811824625,2,0,0
71,2,-0.38300747510526983,-1.4976677070686424,1,1,0
59,1,0.7395224222671531,0.05445069108651681,2,0,0
69,1,0.09225800035313528,-0.9642308700153168,0,0,0
19,1,-0.8848752776691831,-1.5275800530716328,1,1,0
55,2,-0.5299715344756992,-1.5076384890696393,1,1,0
38,1,-0.6745733955056394,-1.5109620830699715,1,1,0
10,0,-0.8303901794979018,-0.6385186579827568,0,0,1
47,0,0.4277122413225921,0.08934842809000532,2,0,0
2,0,-0.9777957712684225,-0.9858342310174764,0,0,1
1,0,-0.9877523268904841,-0.616915296980597,0,0,1
1,0,-0.98821593591058,-0.6518130339840857,0,0,1
1,0,-0.9890327708507491,-0.7132995229902324,0,0,1
46,2,-0.5945014947490603,-1.4843733310673135,1,1,0
38,0,-0.014416227508951888,-0.25298175394421624,2,0,1
65,2,0.6948834966179106,-0.1948188589384019,2,2,0
19,0,-0.37185878200296146,0.28045508310910944,2,0,1
52,0,0.9074813472619299,0.6842717541494772,0,0,1
71,2,-0.3995207868686889,-1.505976692069473,1,1,0
1,0,-0.987862709990507,-0.6252242819814277,0,0,1
52,0,0.12495347457990506,-0.47400075496631056,0,2,0
6,1,-0.9326490833590748,-1.3181936310507012,1,1,0
26,1,-0.30284726786867233,-0.13499416693242133,0,0,0
48,1,1.086633118599024,1.1379423351948288,0,0,0
64,1,1.9596530566797852,1.3174164112127704,2,2,0
3,0,-0.898982237852104,0.6310942501441614,0,0,1
1,0,-0.9887016215506805,-0.6883725679877405,0,0,0
72,2,-0.24224694595612492,-1.3514295710540236,1,1,0
1,0,-0.9880393229505434,-0.6385186579827568,0,0,0
51,0,0.9961189765802825,0.965115447177552,2,0,0
41,2,-0.6530486910011827,-1.4976677070686424,1,1,0
72,2,1.2044339629434144,0.19570343610063728,2,0,0
43,2,0.5701064403520751,0.7208312881531321,2,2,0
72,2,2.5622564763245554,1.639805029244998,2,2,0
47,1,1.0065612178424446,1.0116457631822036,0,0,0
72,2,1.8010325419469424,0.7906267621601092,2,2,0
3,0,-0.9785242997285735,-1.462769970065154,1,1,0
1,0,-0.9772217791483035,0.17576187209864352,0,0,1
2,0,-0.9350995881795823,0.7058751151516369,0,0,1
26,0,-0.4974968264489752,-0.668431003985747,2,0,0
29,0,-0.19831447214702858,-0.15161213693408257,2,0,0
35,0,0.6049212700992836,1.1877962451998125,2,2,1
27,1,-0.35572077277962,-0.30948285194986425,2,0,0
24,0,-0.25469815963870296,0.18407085709947413,2,2,0
67,2,0.7375355264667418,-0.14496494893341821,2,2,0
16,0,-0.48082897834552407,0.2621753161072822,0,0,1
23,1,-0.42186232631331483,-0.2978502729487016,0,0,0
14,0,-0.8228399754563385,-1.1187779910307663,0,0,0
1,0,-0.9988789433727878,-1.4544609850643233,1,1,1
1,0,-0.9882380125305846,-0.6534748309842517,0,0,1
4,0,-0.9165993806157516,-0.45904458196481535,0,0,0
16,0,-0.5296624617956351,0.14418772909548708,2,0,0
46,0,-0.12162029425114888,-0.6916961619880725,0,0,0
68,2,1.589273602863097,0.7224930851532981,2,2,0
38,0,0.1652433060882472,0.17243827809831144,2,2,0
30,0,-0.3337103826350627,-0.47732434896664283,0,0,1
5,0,-0.8410752635801141,0.4715617381282136,0,0,1
17,0,-0.29631258834731933,0.8703930181680832,0,0,0
4,2,-0.9743076653077003,-1.491020519067978,1,1,0
12,1,-0.8930436270708744,-1.4827115340671475,1,1,0
72,2,1.8361343677542104,0.8587604391669201,2,2,0
3,0,-0.8903502794303167,0.9052907551715718,0,0,0
56,0,1.2545258137337865,0.9867188081797119,0,2,1
41,1,-0.5832865717867383,-1.3265026160515319,1,1,0
40,1,-0.39755596768828205,-0.9559218850144863,0,2,0
7,0,-0.7560140467025019,0.4566055651267184,2,2,0
69,2,-0.3902927597067783,-1.4893587220678117,1,1,0
7,1,-0.9419212637609946,-1.4660935640654862,1,1,0
5,0,-0.9343269064794223,-1.1387195550327598,0,0,0
72,2,2.3728390766853362,1.3739175092184182,2,2,0
44,1,-0.6262035210756244,-1.4710789550659844,1,1,0
65,1,1.7089730365278812,1.0216165451832002,0,0,0
3,0,-0.9312361796787824,-0.005374000919463999,0,2,0
24,0,-0.4475815886186401,-0.454059190964317,0,2,0
44,0,0.697289848198409,0.66599198714765,0,0,1
72,2,1.7966392945660323,0.8089065291619364,2,2,0
24,0,-0.41274468225142696,-0.3261008219515255,2,2,0
1,0,-0.9856771246100543,-0.4607063789649816,0,0,1
22,0,-0.7999465205115983,-1.4727407520661506,1,1,0
70,2,1.6109086904675765,0.7042133181514709,0,2,0
25,0,-0.38795263798629365,-0.14662674593358424,0,0,0
37,2,-0.6875544480683272,-1.4943441130683104,1,1,0
22,0,-0.1420411677553771,0.6842717541494772,0,0,0
59,2,0.8440110647487881,0.24389554910545447,0,2,0
49,0,1.1431934190507345,1.1645310871974868,0,0,1
47,0,1.2520311556732697,1.4154624342225712,0,2,1
31,0,-0.7172033487344661,-1.502653098069141,1,1,1
1,0,-0.972364922747298,0.5413572121351906,0,0,0
3,0,-0.974175205587673,-1.4710789550659844,1,1,0
53,1,1.5570417376564232,1.5633623672373562,0,2,0
1,0,-0.9992321692928611,-1.481049737066981,1,1,0
20,1,-0.8245177985766858,-1.4976677070686424,1,1,0
3,0,-0.8993133871521726,0.4765471291287117,2,0,1
51,1,-0.5679653975035659,-1.4926823160681442,1,1,0
51,1,0.3805345043728238,-0.1416413549330859,2,2,0
13,2,-0.8910125780304539,-1.502653098069141,1,1,0
1,0,-0.998923096612797,-1.4577845790646555,1,1,0
1,0,-0.9988568667527832,-1.4527991880641573,1,1,0
63,1,1.0124335987636606,0.22395398510346118,2,2,0
3,0,-0.9246573469174201,-0.3360716039525224,0,0,0
46,2,-0.607173474631684,-1.5142856770703037,1,1,0
1,0,-0.9861628102501548,-0.49726591296863637,0,0,0
8,0,-0.913133351275034,-1.304899255049372,0,0,1
71,2,-0.3454330678574899,-1.4710789550659844,1,1,0
55,0,1.2432888141514595,0.852113251166256,0,0,0
70,1,1.8114527065890995,0.8471278601657575,0,2,0
2,0,-0.9377487825801307,0.5313864301341941,0,0,1
67,2,2.0321306001547916,1.3240635992134344,2,2,0
65,0,1.6149266353084086,0.9003053641710732,0,0,1
14,0,-0.712832177973561,-0.4839715369673072,0,0,0
20,0,-0.16208673871952753,1.0216165451832002,0,2,0
1,0,-0.9748816574278192,0.3519123541162525,0,0,1
1,0,-0.9748375041878101,0.355235948116585,0,0,1
49,0,1.0290572936271023,1.0182929511828682,0,0,0
72,2,2.19792601638912,1.2143849972024705,2,0,0
46,0,0.07793027397016876,-0.3875873109576721,2,0,0
24,0,-0.1035395424674051,0.667653784147816,0,0,0
5,0,-0.9359384997397557,-1.0140847800203006,0,2,0
33,0,0.26730352036937893,0.7922885591602752,0,2,0
42,1,0.06106373628667638,-0.15327393393424882,2,0,0
23,1,0.00417228653489688,1.1695164781979852,2,0,0
8,0,-0.7638070935641155,0.1973652331008033,0,0,0
66,1,0.5220677152221286,-0.33108621295202406,2,0,0
24,0,-0.47372030670405213,-0.505574897969467,2,0,1
24,0,-0.43800033553665624,-0.33108621295202406,0,0,0
69,1,1.356895100694982,0.45992915912705046,2,2,1
53,1,1.2881705826207526,1.1811490571991479,0,0,0
60,2,0.42111133194122546,-0.37096934095601086,2,0,0
7,0,-0.75354146526199,0.5430190091353567,0,0,1
20,1,-0.816636445235054,-1.5093002860698053,1,1,0
23,0,-0.18319198744389742,0.6925807391503078,0,0,0
72,2,1.5211893067689999,0.5330482271343601,2,2,0
11,0,-0.6435778210192217,0.3386179781149238,0,0,1
21,2,-0.8357768747790171,-1.5009913010689746,1,1,0
1,0,-0.9668457677461552,0.9568064621767215,0,0,1
31,0,0.24807478434539765,0.8620840331672526,0,0,0
57,2,0.7113526551413206,0.16579109009764686,0,2,0
45,2,-0.6167768043336724,-1.4876969250676457,1,1,0
10,0,-0.557103700461317,1.0133075601823696,0,0,0
58,0,1.590443663723339,1.2409737492051283,0,2,1
14,0,-0.8896438275901704,-1.4893587220678117,1,1,0
27,1,-0.034859177633184746,0.5347100241345261,2,2,0
14,0,-0.4522618320596091,0.8687312211679172,0,0,1
12,0,-0.8716734589064496,-1.181926277037079,0,0,1
69,2,1.816795248630206,0.9484974771758908,0,2,0
25,0,-0.011281347468302842,0.810568326162103,0,0,1
58,1,1.7678734587000764,1.465316344227555,2,0,1
35,2,-0.2743021982027621,-0.6119299059800987,2,2,0
16,0,-0.4120161537912761,0.6643301901474838,0,0,1
45,1,0.5816525126144658,0.46491455012754906,0,0,0
17,0,-0.42128833419319595,0.6244470621434969,0,0,0
1,0,-0.9879730930905298,-0.6335332669822582,0,0,1
22,1,-0.8216036847360825,-1.5009913010689746,1,1,0
1,0,-0.9772659323883129,0.17243827809831144,0,0,1
67,2,1.0351062875083548,0.10264280409133401,2,2,0
67,2,1.9580193867994466,1.3589613362169235,0,2,0
2,0,-0.9652783277258308,-0.670092800985913,0,0,1
23,0,-0.2529320300383373,0.3386179781149238,0,0,1
9,0,-0.7267183719564362,0.35689774511675104,0,0,0
5,0,-0.9560723771839247,-1.4827115340671475,1,1,0
54,2,0.07826142327023733,-0.6501512369839194,2,2,0
57,2,1.4046689063848738,1.0133075601823696,0,0,1
24,0,-0.052211400956777454,0.8338334841644283,0,0,1
49,1,1.1738136909970747,1.1861344481996465,0,0,1
5,0,-0.9096231686943071,-0.5853411539774408,0,0,1
2,0,-0.9281896061181515,0.5131066631323667,0,0,1
4,0,-0.8573898857634921,0.7424346491552914,0,2,1
70,2,1.5226463636893017,0.4815325201292103,2,2,0
5,0,-0.850192907642002,0.3701921211180802,0,0,1
53,0,1.030006588287299,0.6959043331506403,2,2,0
47,0,0.9936243185197657,1.1296333501939984,2,0,1
31,1,-0.7479781570208381,-1.4843733310673135,1,1,0
13,0,-0.6769576704661332,-0.0984346329287668,0,2,0
28,0,-0.38548005654578177,-0.4939423189683041,0,0,0
10,0,-0.6413039291587509,0.7208312881531321,0,0,1
38,2,-0.6798717843067364,-1.4744025490663168,1,1,0
1,0,-0.9881497060505663,-0.6468276429835874,0,0,1
67,1,2.100612275408971,1.3074456292117733,0,0,1
52,1,0.6985702921586739,0.353574151116419,2,0,0
62,2,2.005594502909297,1.4420511862252297,2,2,0
16,0,-0.41645355441219495,0.7141841001524676,0,0,0
5,0,-0.8440556072807311,0.5396954151350246,0,0,1
12,1,-0.4853767620664657,1.0282637331838649,0,0,0
72,2,2.735028104480329,1.7312038642541347,2,2,0
71,1,2.251616356240237,1.3622849302172555,0,2,0
24,1,-0.8064370467929423,-1.4827115340671475,1,1,0
15,2,-0.8617389799043926,-1.5009913010689746,1,1,0
67,1,1.665835321038949,0.8587604391669201,2,0,1
2,0,-0.9487208627224025,-0.12668518193159073,2,0,0
5,0,-0.9527388075632344,-1.3198554280508674,0,0,0
15,0,-0.3941561682075782,0.7773323861587804,0,0,1
1,0,-0.9992321692928611,-1.481049737066981,1,1,1
41,1,0.10066919257487693,-0.14828854293375052,2,0,0
43,0,0.20034513189551512,-0.026977361921623318,2,0,0
1,0,-0.9753452664479151,0.31701461711276396,0,0,0
1,0,-0.9769789363282534,0.1940416391004708,0,0,0
26,0,0.03466009876120955,0.8654076271675847,0,0,1
22,0,-0.2441455352765181,0.4848561141295423,0,0,1
71,2,1.8194223664107498,0.857098642166754,2,2,0
7,2,-0.9351437414195913,-1.505976692069473,1,1,0
28,0,-0.18354521336397062,-0.010359391919962085,0,2,0
16,0,-0.5475003707593287,0.1624674960973148,0,0,0
7,1,-0.9513700571229511,-1.504314895069307,1,1,0
69,2,2.283671608486874,1.5201556452330371,0,2,0
1,0,-0.9972452734924497,-1.33148800705203,0,0,0
3,0,-0.9171292194958613,0.4200460311230639,2,0,0
21,0,-0.11170789186909648,1.0648232671875193,0,0,1
69,0,1.5833791453218762,0.6859335511496437,0,0,0
71,2,0.48325701725409287,-0.5703849809759456,2,2,0
69,2,-0.4137602067716372,-1.5076384890696393,1,1,0
48,0,1.1756902036974632,1.2991366442109427,0,2,0
47,0,0.786678082596917,0.6177998741428322,0,0,1
2,0,-0.9611058465449668,-0.5105602889699653,0,0,1
45,0,1.1839247829591681,1.4520219682262263,2,2,0
51,0,0.795839879898814,0.5396954151350246,0,0,0
22,0,-0.23867053351538445,0.4798707231290442,2,2,1
72,2,1.7402997603143673,0.7274784761537968,2,2,0
37,0,0.49979240563751653,0.9368648981747282,0,0,0
71,2,1.7846516899035505,0.8504514541660895,2,2,0
7,0,-0.8579197246436019,-0.5338254469722908,0,0,1
66,2,-0.26478717498079196,-1.3165318340505352,1,1,0
51,1,0.7430988347078938,0.38681009111974146,2,2,0
30,1,-0.7394786583190782,-1.502653098069141,1,1,0
34,0,0.2707916263301012,0.6842717541494772,0,0,0
64,2,-0.3392957674962192,-1.328164413051698,1,1,0
65,1,1.9909356272262622,1.2758714862086173,0,0,0
47,0,1.0534519587321534,1.1961052302006432,2,2,0
1,0,-0.9659406263259679,1.0249401391835322,2,0,1
49,0,0.2874373978135479,-0.16656830993557778,2,0,1
67,2,1.7747392875214982,0.9750862291785487,0,2,0
39,1,-0.6641090776234727,-1.5093002860698053,1,1,0
14,0,-0.8828663052487671,-1.491020519067978,1,1,0
43,0,1.023206989325891,1.4420511862252297,2,2,1
56,0,1.4617811223366992,1.2060760122016398,0,0,0
14,1,-0.6669128083640533,-0.18817167093773732,0,2,0
1,0,-0.9766477870281849,0.21896859410296263,0,0,1
16,1,-0.6294046309762872,-0.2961884759485353,2,0,0
70,0,2.327206703135888,1.3722557122182522,2,0,0
72,2,1.6329411572321382,0.6427268291453241,2,0,0
23,0,-0.2562655996590275,0.35025055711608644,0,0,0
21,0,-0.8018892630720005,-1.33148800705203,1,1,0
1,0,-0.9992542459128655,-1.4827115340671475,1,1,1
1,0,-0.9773542388683311,0.16579109009764686,0,0,1
32,0,0.2859803408932461,0.9451738831755588,0,0,1
17,0,-0.3896304611066412,0.5347100241345261,0,0,1
4,0,-0.9472858824221054,-1.034026344022294,2,0,1
36,1,-0.1509159689972146,-0.2978502729487016,0,0,0
50,2,-0.15477937749801454,-0.832948907002193,0,2,0
48,0,-0.3798284418246116,-1.1719554950360824,0,2,0
50,2,-0.579489393145952,-1.4827115340671475,1,1,0
72,2,1.557549499916528,0.49150330213020693,2,2,0
10,0,-0.9092920193942385,-1.328164413051698,1,1,0
18,0,-0.8352028826588982,-1.4993295040688086,1,1,0
1,0,-0.9728506083873987,0.5047976781315362,0,0,1
1,0,-0.9996295484529432,-1.5109620830699715,1,1,1
9,0,-0.6497813512405062,0.9734244321783827,0,0,0
2,0,-0.930993336858732,0.8637458301674187,2,0,0
40,0,0.3724544614511508,0.4682381441278811,0,2,0
69,1,2.012570714830742,1.15456030519649,0,0,0
37,1,0.64962642560854,1.1445895231954935,2,2,1
18,0,-0.38706957318611085,0.5247392421335294,0,0,0
11,0,-0.6396040294183989,0.18074726309914207,0,0,0
8,0,-0.7311336959573503,0.679286363148979,0,0,1
3,0,-0.9013002829525839,0.34858876011592044,0,0,1
55,1,0.38576666331390713,-0.1765390919365744,2,0,0
33,0,0.3570670573079648,0.9501592741760568,0,0,0
46,0,-0.050511501216425524,-0.6584602219847501,0,0,0
34,2,-0.5752948353450835,-1.2849576910473786,1,1,0
3,0,-0.9790320619886785,-1.481049737066981,1,1,0
30,2,-0.6938242081496253,-1.4461520000634926,1,1,0
33,1,-0.14592665287618156,-0.1782008889367407,2,2,0
45,1,0.9208377023646953,1.0049985751815391,0,0,0
40,0,0.16062929250729172,-0.0951110389284345,2,2,0
71,2,2.7349839512403196,1.7910285562601154,2,2,0
1,0,-0.984153837829739,-0.346042385953519,0,0,1
72,2,0.9911075838392447,-0.010359391919962085,2,2,0
22,0,-0.21752113155100536,0.5114448661322007,0,0,0
46,1,-0.6347913262574025,-1.481049737066981,1,1,0
55,2,-0.4737644599440613,-1.4544609850643233,1,1,0
1,0,-0.9991217861928382,-1.4727407520661506,1,1,0
12,1,-0.6308837645165933,0.3685303241179137,0,2,0
31,0,0.06437522928736203,0.5214156481331974,0,0,0
5,0,-0.963821270805529,-1.3231790220511994,0,0,1
67,2,1.3008204858833716,0.35689774511675104,2,0,0
1,0,-0.9885250085906441,-0.6750781919864113,0,0,0
40,1,-0.25028283563778875,-0.7448736659933886,2,0,1
41,0,0.32684416452170717,0.3253236021135946,2,0,0
1,0,-0.9749037340478236,0.35025055711608644,0,0,1
51,1,1.1278060149075488,0.9983513871808746,2,0,1
42,2,-0.11082482706891364,-0.5521052139741184,2,2,0
23,1,-0.815245618174766,-1.4993295040688086,1,1,0
1,0,-0.9770010129482579,0.19237984210030473,0,0,1
1,0,-0.9992542459128655,-1.4827115340671475,1,1,0
56,0,1.5942187657441207,1.3905354792200795,2,0,0
15,0,-0.37673771502397163,0.8720548151682492,0,0,0
12,2,-0.869951482546093,-1.3082228490497045,1,1,0
54,2,0.7013960995192591,0.17243827809831144,2,2,0
7,0,-0.805885131292828,0.06940686408801156,0,0,0
33,0,0.20416438715630575,0.7108605061521355,0,0,1
16,0,-0.8574340390035013,-1.4827115340671475,1,1,0
21,1,-0.41791061133249663,0.002934984081366617,2,0,0
30,2,-0.04483780987525081,0.3352943841145912,0,0,0
3,0,-0.9429147116612003,-0.47400075496631056,0,2,0
11,0,-0.6467789309198845,0.27048430110811283,0,0,0
62,1,2.1414981756574365,1.6713791722481544,2,2,0
18,0,-0.8541446226228202,-1.5209328650709681,1,1,0
6,0,-0.9513700571229511,-1.502653098069141,1,1,0
46,1,1.0557479272126287,1.2077378092018058,0,0,0
21,0,-0.24101065523586895,0.6427268291453241,0,0,0
